Date,Year,Month,Temp_Anomaly,5yr_moving_avg,10yr_moving_avg,Month_Num,Season_Spring,Season_Summer,Season_Winter,Data Type,Predicted_Anomaly
1903-05-01,1903.0,May,-0.41,-0.344,-0.309,5.0,True,False,False,Actual,
1903-06-01,1903.0,Jun,-0.43,-0.3319999999999999,-0.291,6.0,False,True,False,Actual,
1903-07-01,1903.0,Jul,-0.35,-0.312,-0.267,7.0,False,True,False,Actual,
1903-08-01,1903.0,Aug,-0.46,-0.336,-0.268,8.0,False,True,False,Actual,
1903-09-01,1903.0,Sep,-0.5,-0.356,-0.275,9.0,False,False,False,Actual,
1903-10-01,1903.0,Oct,-0.47,-0.342,-0.244,10.0,False,False,False,Actual,
1903-11-01,1903.0,Nov,-0.42,-0.244,-0.242,11.0,False,False,False,Actual,
1903-12-01,1903.0,Dec,-0.52,-0.3400000000000001,-0.291,12.0,False,False,True,Actual,
1904-01-01,1904.0,Jan,-0.64,-0.3379999999999999,-0.3339999999999999,1.0,False,False,True,Actual,
1904-02-01,1904.0,Feb,-0.59,-0.3279999999999999,-0.3039999999999999,2.0,False,False,True,Actual,
1904-03-01,1904.0,Mar,-0.51,-0.286,-0.257,3.0,True,False,False,Actual,
1904-04-01,1904.0,Apr,-0.51,-0.32,-0.2739999999999999,4.0,True,False,False,Actual,
1904-05-01,1904.0,May,-0.52,-0.364,-0.3159999999999999,5.0,True,False,False,Actual,
1904-06-01,1904.0,Jun,-0.49,-0.346,-0.3099999999999999,6.0,False,True,False,Actual,
1904-07-01,1904.0,Jul,-0.51,-0.328,-0.2799999999999999,7.0,False,True,False,Actual,
1904-08-01,1904.0,Aug,-0.49,-0.334,-0.287,8.0,False,True,False,Actual,
1904-09-01,1904.0,Sep,-0.56,-0.368,-0.289,9.0,False,False,False,Actual,
1904-10-01,1904.0,Oct,-0.39,-0.324,-0.253,10.0,False,False,False,Actual,
1904-11-01,1904.0,Nov,-0.18,-0.2860000000000001,-0.255,11.0,False,False,False,Actual,
1904-12-01,1904.0,Dec,-0.34,-0.3140000000000001,-0.317,12.0,False,False,True,Actual,
1905-01-01,1905.0,Jan,-0.36,-0.392,-0.36,1.0,False,False,True,Actual,
1905-02-01,1905.0,Feb,-0.59,-0.408,-0.3069999999999999,2.0,False,False,True,Actual,
1905-03-01,1905.0,Mar,-0.22,-0.282,-0.271,3.0,True,False,False,Actual,
1905-04-01,1905.0,Apr,-0.34,-0.3359999999999999,-0.297,4.0,True,False,False,Actual,
1905-05-01,1905.0,May,-0.3,-0.392,-0.3269999999999999,5.0,True,False,False,Actual,
1905-06-01,1905.0,Jun,-0.29,-0.366,-0.3179999999999999,6.0,False,True,False,Actual,
1905-07-01,1905.0,Jul,-0.27,-0.344,-0.299,7.0,False,True,False,Actual,
1905-08-01,1905.0,Aug,-0.21,-0.34,-0.315,8.0,False,True,False,Actual,
1905-09-01,1905.0,Sep,-0.2,-0.38,-0.323,9.0,False,False,False,Actual,
1905-10-01,1905.0,Oct,-0.26,-0.31,-0.29,10.0,False,False,False,Actual,
1905-11-01,1905.0,Nov,-0.08,-0.306,-0.325,11.0,False,False,False,Actual,
1905-12-01,1905.0,Dec,-0.13,-0.322,-0.358,12.0,False,False,True,Actual,
1906-01-01,1906.0,Jan,-0.28,-0.432,-0.385,1.0,False,False,True,Actual,
1906-02-01,1906.0,Feb,-0.29,-0.4599999999999999,-0.359,2.0,False,False,True,Actual,
1906-03-01,1906.0,Mar,-0.18,-0.346,-0.3319999999999999,3.0,True,False,False,Actual,
1906-04-01,1906.0,Apr,-0.05,-0.3419999999999999,-0.3409999999999999,4.0,True,False,False,Actual,
1906-05-01,1906.0,May,-0.26,-0.386,-0.37,5.0,True,False,False,Actual,
1906-06-01,1906.0,Jun,-0.2,-0.358,-0.357,6.0,False,True,False,Actual,
1906-07-01,1906.0,Jul,-0.23,-0.346,-0.3279999999999999,7.0,False,True,False,Actual,
1906-08-01,1906.0,Aug,-0.2,-0.34,-0.349,8.0,False,True,False,Actual,
1906-09-01,1906.0,Sep,-0.29,-0.352,-0.358,9.0,False,False,False,Actual,
1906-10-01,1906.0,Oct,-0.2,-0.304,-0.325,10.0,False,False,False,Actual,
1906-11-01,1906.0,Nov,-0.38,-0.326,-0.3379999999999999,11.0,False,False,False,Actual,
1906-12-01,1906.0,Dec,-0.15,-0.318,-0.372,12.0,False,False,True,Actual,
1907-01-01,1907.0,Jan,-0.43,-0.39,-0.388,1.0,False,False,True,Actual,
1907-02-01,1907.0,Feb,-0.5,-0.426,-0.362,2.0,False,False,True,Actual,
1907-03-01,1907.0,Mar,-0.26,-0.346,-0.3749999999999999,3.0,True,False,False,Actual,
1907-04-01,1907.0,Apr,-0.36,-0.3259999999999999,-0.3559999999999999,4.0,True,False,False,Actual,
1907-05-01,1907.0,May,-0.47,-0.352,-0.376,5.0,True,False,False,Actual,
1907-06-01,1907.0,Jun,-0.42,-0.3399999999999999,-0.368,6.0,False,True,False,Actual,
1907-07-01,1907.0,Jul,-0.36,-0.314,-0.356,7.0,False,True,False,Actual,
1907-08-01,1907.0,Aug,-0.34,-0.316,-0.382,8.0,False,True,False,Actual,
1907-09-01,1907.0,Sep,-0.35,-0.318,-0.393,9.0,False,False,False,Actual,
1907-10-01,1907.0,Oct,-0.23,-0.308,-0.354,10.0,False,False,False,Actual,
1907-11-01,1907.0,Nov,-0.47,-0.406,-0.361,11.0,False,False,False,Actual,
1907-12-01,1907.0,Dec,-0.47,-0.386,-0.388,12.0,False,False,True,Actual,
1908-01-01,1908.0,Jan,-0.45,-0.442,-0.413,1.0,False,False,True,Actual,
1908-02-01,1908.0,Feb,-0.33,-0.424,-0.3969999999999999,2.0,False,False,True,Actual,
1908-03-01,1908.0,Mar,-0.56,-0.424,-0.39,3.0,True,False,False,Actual,
1908-04-01,1908.0,Apr,-0.45,-0.366,-0.368,4.0,True,False,False,Actual,
1908-05-01,1908.0,May,-0.38,-0.396,-0.3879999999999999,5.0,True,False,False,Actual,
1908-06-01,1908.0,Jun,-0.39,-0.382,-0.382,6.0,False,True,False,Actual,
1908-07-01,1908.0,Jul,-0.36,-0.344,-0.365,7.0,False,True,False,Actual,
1908-08-01,1908.0,Aug,-0.46,-0.362,-0.3849999999999999,8.0,False,True,False,Actual,
1908-09-01,1908.0,Sep,-0.36,-0.36,-0.399,9.0,False,False,False,Actual,
1908-10-01,1908.0,Oct,-0.44,-0.308,-0.356,10.0,False,False,False,Actual,
1908-11-01,1908.0,Nov,-0.52,-0.4320000000000001,-0.344,11.0,False,False,False,Actual,
1908-12-01,1908.0,Dec,-0.5,-0.4040000000000001,-0.348,12.0,False,False,True,Actual,
1909-01-01,1908.1538461538462,,-0.4946153846153846,-0.4066153846153847,-0.3508461538461538,11.153846153846153,,,,Actual,
1909-02-01,1908.3076923076924,,-0.48923076923076925,-0.4092307692307693,-0.3536923076923077,10.307692307692308,,,,Actual,
1909-03-01,1908.4615384615386,,-0.4838461538461538,-0.4118461538461539,-0.3565384615384615,9.461538461538462,,,,Actual,
1909-04-01,1908.6153846153845,,-0.47846153846153844,-0.4144615384615385,-0.35938461538461536,8.615384615384615,,,,Actual,
1909-05-01,1908.7692307692307,,-0.47307692307692306,-0.4170769230769231,-0.36223076923076925,7.769230769230769,,,,Actual,
1909-06-01,1908.923076923077,,-0.4676923076923077,-0.41969230769230775,-0.3650769230769231,6.923076923076923,,,,Actual,
1909-07-01,1909.076923076923,,-0.4623076923076923,-0.42230769230769233,-0.3679230769230769,6.076923076923077,,,,Actual,
1909-08-01,1909.2307692307693,,-0.45692307692307693,-0.42492307692307696,-0.37076923076923074,5.230769230769231,,,,Actual,
1909-09-01,1909.3846153846155,,-0.45153846153846156,-0.4275384615384616,-0.3736153846153846,4.384615384615385,,,,Actual,
1909-10-01,1909.5384615384614,,-0.4461538461538461,-0.43015384615384616,-0.37646153846153846,3.5384615384615383,,,,Actual,
1909-11-01,1909.6923076923076,,-0.44076923076923075,-0.4327692307692308,-0.3793076923076923,2.6923076923076916,,,,Actual,
1909-12-01,1909.8461538461538,,-0.43538461538461537,-0.43538461538461537,-0.3821538461538462,1.8461538461538467,,,,Actual,
1910-01-01,1910.0,Jan,-0.43,-0.438,-0.385,1.0,False,False,True,Actual,
1910-02-01,1910.0,Feb,-0.42,-0.396,-0.4009999999999999,2.0,False,False,True,Actual,
1910-03-01,1910.0,Mar,-0.51,-0.4640000000000001,-0.3909999999999999,3.0,True,False,False,Actual,
1910-04-01,1910.0,Apr,-0.43,-0.392,-0.356,4.0,True,False,False,Actual,
1910-05-01,1910.0,May,-0.35,-0.388,-0.369,5.0,True,False,False,Actual,
1910-06-01,1910.0,Jun,-0.4,-0.39,-0.365,6.0,False,True,False,Actual,
1910-07-01,1910.0,Jul,-0.35,-0.384,-0.354,7.0,False,True,False,Actual,
1910-08-01,1910.0,Aug,-0.37,-0.43,-0.356,8.0,False,True,False,Actual,
1910-09-01,1910.0,Sep,-0.39,-0.418,-0.366,9.0,False,False,False,Actual,
1910-10-01,1910.0,Oct,-0.41,-0.384,-0.313,10.0,False,False,False,Actual,
1910-11-01,1910.0,Nov,-0.58,-0.4360000000000001,-0.318,11.0,False,False,False,Actual,
1910-12-01,1910.0,Dec,-0.68,-0.4620000000000001,-0.301,12.0,False,False,True,Actual,
1911-01-01,1911.0,Jan,-0.62,-0.434,-0.3429999999999999,1.0,False,False,True,Actual,
1911-02-01,1911.0,Feb,-0.58,-0.386,-0.346,2.0,False,False,True,Actual,
1911-03-01,1911.0,Mar,-0.61,-0.498,-0.3509999999999999,3.0,True,False,False,Actual,
1911-04-01,1911.0,Apr,-0.54,-0.4,-0.2989999999999999,4.0,True,False,False,Actual,
1911-05-01,1911.0,May,-0.52,-0.384,-0.323,5.0,True,False,False,Actual,
1911-06-01,1911.0,Jun,-0.5,-0.398,-0.339,6.0,False,True,False,Actual,
1911-07-01,1911.0,Jul,-0.42,-0.386,-0.316,7.0,False,True,False,Actual,
1911-08-01,1911.0,Aug,-0.44,-0.43,-0.33,8.0,False,True,False,Actual,
1911-09-01,1911.0,Sep,-0.41,-0.418,-0.331,9.0,False,False,False,Actual,
1911-10-01,1911.0,Oct,-0.26,-0.402,-0.299,10.0,False,False,False,Actual,
1911-11-01,1911.0,Nov,-0.21,-0.382,-0.314,11.0,False,False,False,Actual,
1911-12-01,1911.0,Dec,-0.22,-0.3740000000000001,-0.288,12.0,False,False,True,Actual,
1912-01-01,1912.0,Jan,-0.26,-0.3379999999999999,-0.32,1.0,False,False,True,Actual,
1912-02-01,1912.0,Feb,-0.15,-0.3419999999999999,-0.3019999999999999,2.0,False,False,True,Actual,
1912-03-01,1912.0,Mar,-0.38,-0.436,-0.358,3.0,True,False,False,Actual,
1912-04-01,1912.0,Apr,-0.18,-0.37,-0.2959999999999999,4.0,True,False,False,Actual,
1912-05-01,1912.0,May,-0.22,-0.352,-0.3289999999999999,5.0,True,False,False,Actual,
1912-06-01,1912.0,Jun,-0.24,-0.372,-0.36,6.0,False,True,False,Actual,
1912-07-01,1912.0,Jul,-0.43,-0.362,-0.3259999999999999,7.0,False,True,False,Actual,
1912-08-01,1912.0,Aug,-0.54,-0.372,-0.337,8.0,False,True,False,Actual,
1912-09-01,1912.0,Sep,-0.58,-0.38,-0.347,9.0,False,False,False,Actual,
1912-10-01,1912.0,Oct,-0.58,-0.322,-0.307,10.0,False,False,False,Actual,
1912-11-01,1912.0,Nov,-0.4,-0.3100000000000001,-0.353,11.0,False,False,False,Actual,
1912-12-01,1912.0,Dec,-0.44,-0.2840000000000001,-0.357,12.0,False,False,True,Actual,
1913-01-01,1913.0,Jan,-0.41,-0.296,-0.349,1.0,False,False,True,Actual,
1913-02-01,1913.0,Feb,-0.45,-0.2659999999999999,-0.3359999999999999,2.0,False,False,True,Actual,
1913-03-01,1913.0,Mar,-0.43,-0.356,-0.4029999999999999,3.0,True,False,False,Actual,
1913-04-01,1913.0,Apr,-0.4,-0.2719999999999999,-0.3459999999999999,4.0,True,False,False,Actual,
1913-05-01,1913.0,May,-0.45,-0.294,-0.358,5.0,True,False,False,Actual,
1913-06-01,1913.0,Jun,-0.46,-0.3379999999999999,-0.384,6.0,False,True,False,Actual,
1913-07-01,1913.0,Jul,-0.37,-0.318,-0.3279999999999999,7.0,False,True,False,Actual,
1913-08-01,1913.0,Aug,-0.34,-0.344,-0.3399999999999999,8.0,False,True,False,Actual,
1913-09-01,1913.0,Sep,-0.35,-0.344,-0.3409999999999999,9.0,False,False,False,Actual,
1913-10-01,1913.0,Oct,-0.32,-0.2900000000000001,-0.332,10.0,False,False,False,Actual,
1913-11-01,1913.0,Nov,-0.2,-0.2220000000000001,-0.349,11.0,False,False,False,Actual,
1913-12-01,1913.0,Dec,-0.03,-0.19,-0.41,12.0,False,False,True,Actual,
1914-01-01,1914.0,Jan,0.03,-0.198,-0.355,1.0,False,False,True,Actual,
1914-02-01,1914.0,Feb,-0.11,-0.18,-0.3209999999999999,2.0,False,False,True,Actual,
1914-03-01,1914.0,Mar,-0.25,-0.292,-0.4019999999999999,3.0,True,False,False,Actual,
1914-04-01,1914.0,Apr,-0.3,-0.2259999999999999,-0.3549999999999999,4.0,True,False,False,Actual,
1914-05-01,1914.0,May,-0.22,-0.262,-0.354,5.0,True,False,False,Actual,
1914-06-01,1914.0,Jun,-0.26,-0.3379999999999999,-0.379,6.0,False,True,False,Actual,
1914-07-01,1914.0,Jul,-0.24,-0.308,-0.3239999999999999,7.0,False,True,False,Actual,
1914-08-01,1914.0,Aug,-0.17,-0.312,-0.3379999999999999,8.0,False,True,False,Actual,
1914-09-01,1914.0,Sep,-0.17,-0.3339999999999999,-0.324,9.0,False,False,False,Actual,
1914-10-01,1914.0,Oct,-0.04,-0.306,-0.316,10.0,False,False,False,Actual,
1914-11-01,1914.0,Nov,-0.16,-0.2740000000000001,-0.314,11.0,False,False,False,Actual,
1914-12-01,1914.0,Dec,-0.05,-0.3100000000000001,-0.393,12.0,False,False,True,Actual,
1915-01-01,1915.0,Jan,-0.22,-0.2599999999999999,-0.3309999999999999,1.0,False,False,True,Actual,
1915-02-01,1915.0,Feb,-0.04,-0.2759999999999999,-0.3119999999999999,2.0,False,False,True,Actual,
1915-03-01,1915.0,Mar,-0.11,-0.342,-0.368,3.0,True,False,False,Actual,
1915-04-01,1915.0,Apr,0.06,-0.3,-0.3229999999999999,4.0,True,False,False,Actual,
1915-05-01,1915.0,May,-0.06,-0.328,-0.345,5.0,True,False,False,Actual,
1915-06-01,1915.0,Jun,-0.23,-0.378,-0.3769999999999999,6.0,False,True,False,Actual,
1915-07-01,1915.0,Jul,-0.13,-0.2719999999999999,-0.317,7.0,False,True,False,Actual,
1915-08-01,1915.0,Aug,-0.23,-0.25,-0.326,8.0,False,True,False,Actual,
1915-09-01,1915.0,Sep,-0.21,-0.264,-0.3139999999999999,9.0,False,False,False,Actual,
1915-10-01,1915.0,Oct,-0.25,-0.2800000000000001,-0.293,10.0,False,False,False,Actual,
1915-11-01,1915.0,Nov,-0.14,-0.2620000000000001,-0.304,11.0,False,False,False,Actual,
1915-12-01,1915.0,Dec,-0.21,-0.3580000000000001,-0.386,12.0,False,False,True,Actual,
1916-01-01,1916.0,Jan,-0.13,-0.2759999999999999,-0.313,1.0,False,False,True,Actual,
1916-02-01,1916.0,Feb,-0.15,-0.256,-0.2979999999999999,2.0,False,False,True,Actual,
1916-03-01,1916.0,Mar,-0.29,-0.306,-0.3299999999999999,3.0,True,False,False,Actual,
1916-04-01,1916.0,Apr,-0.31,-0.31,-0.3049999999999999,4.0,True,False,False,Actual,
1916-05-01,1916.0,May,-0.36,-0.3239999999999999,-0.3369999999999999,5.0,True,False,False,Actual,
1916-06-01,1916.0,Jun,-0.5,-0.36,-0.373,6.0,False,True,False,Actual,
1916-07-01,1916.0,Jul,-0.37,-0.262,-0.3119999999999999,7.0,False,True,False,Actual,
1916-08-01,1916.0,Aug,-0.28,-0.246,-0.315,8.0,False,True,False,Actual,
1916-09-01,1916.0,Sep,-0.36,-0.23,-0.297,9.0,False,False,False,Actual,
1916-10-01,1916.0,Oct,-0.34,-0.23,-0.279,10.0,False,False,False,Actual,
1916-11-01,1916.0,Nov,-0.47,-0.246,-0.274,11.0,False,False,False,Actual,
1916-12-01,1916.0,Dec,-0.82,-0.4120000000000001,-0.365,12.0,False,False,True,Actual,
1917-01-01,1917.0,Jan,-0.57,-0.324,-0.256,1.0,False,False,True,Actual,
1917-02-01,1917.0,Feb,-0.63,-0.282,-0.2579999999999999,2.0,False,False,True,Actual,
1917-03-01,1917.0,Mar,-0.63,-0.3,-0.2919999999999999,3.0,True,False,False,Actual,
1917-04-01,1917.0,Apr,-0.55,-0.2759999999999999,-0.2809999999999999,4.0,True,False,False,Actual,
1917-05-01,1917.0,May,-0.55,-0.3379999999999999,-0.3149999999999999,5.0,True,False,False,Actual,
1917-06-01,1917.0,Jun,-0.44,-0.382,-0.35,6.0,False,True,False,Actual,
1917-07-01,1917.0,Jul,-0.25,-0.272,-0.285,7.0,False,True,False,Actual,
1917-08-01,1917.0,Aug,-0.23,-0.28,-0.298,8.0,False,True,False,Actual,
1917-09-01,1917.0,Sep,-0.23,-0.248,-0.275,9.0,False,False,False,Actual,
1917-10-01,1917.0,Oct,-0.45,-0.264,-0.256,10.0,False,False,False,Actual,
1917-11-01,1917.0,Nov,-0.34,-0.298,-0.268,11.0,False,False,False,Actual,
1917-12-01,1917.0,Dec,-0.68,-0.4880000000000001,-0.361,12.0,False,False,True,Actual,
1918-01-01,1918.0,Jan,-0.49,-0.3299999999999999,-0.2639999999999999,1.0,False,False,True,Actual,
1918-02-01,1918.0,Feb,-0.35,-0.33,-0.2879999999999999,2.0,False,False,True,Actual,
1918-03-01,1918.0,Mar,-0.25,-0.304,-0.2689999999999999,3.0,True,False,False,Actual,
1918-04-01,1918.0,Apr,-0.45,-0.3379999999999999,-0.2859999999999999,4.0,True,False,False,Actual,
1918-05-01,1918.0,May,-0.43,-0.38,-0.3259999999999999,5.0,True,False,False,Actual,
1918-06-01,1918.0,Jun,-0.37,-0.408,-0.3569999999999999,6.0,False,True,False,Actual,
1918-07-01,1918.0,Jul,-0.32,-0.306,-0.2689999999999999,7.0,False,True,False,Actual,
1918-08-01,1918.0,Aug,-0.32,-0.286,-0.277,8.0,False,True,False,Actual,
1918-09-01,1918.0,Sep,-0.18,-0.25,-0.252,9.0,False,False,False,Actual,
1918-10-01,1918.0,Oct,-0.07,-0.268,-0.23,10.0,False,False,False,Actual,
1918-11-01,1918.0,Nov,-0.12,-0.326,-0.242,11.0,False,False,False,Actual,
1918-12-01,1918.0,Dec,-0.3,-0.54,-0.337,12.0,False,False,True,Actual,
1919-01-01,1919.0,Jan,-0.21,-0.3139999999999999,-0.25,1.0,False,False,True,Actual,
1919-02-01,1919.0,Feb,-0.24,-0.3359999999999999,-0.282,2.0,False,False,True,Actual,
1919-03-01,1919.0,Mar,-0.22,-0.292,-0.2599999999999999,3.0,True,False,False,Actual,
1919-04-01,1919.0,Apr,-0.13,-0.3359999999999999,-0.2869999999999999,4.0,True,False,False,Actual,
1919-05-01,1919.0,May,-0.29,-0.368,-0.315,5.0,True,False,False,Actual,
1919-06-01,1919.0,Jun,-0.37,-0.362,-0.3399999999999999,6.0,False,True,False,Actual,
1919-07-01,1919.0,Jul,-0.29,-0.262,-0.263,7.0,False,True,False,Actual,
1919-08-01,1919.0,Aug,-0.34,-0.284,-0.277,8.0,False,True,False,Actual,
1919-09-01,1919.0,Sep,-0.26,-0.216,-0.248,9.0,False,False,False,Actual,
1919-10-01,1919.0,Oct,-0.21,-0.206,-0.211,10.0,False,False,False,Actual,
1919-11-01,1919.0,Nov,-0.42,-0.2620000000000001,-0.224,11.0,False,False,False,Actual,
1919-12-01,1919.0,Dec,-0.43,-0.4120000000000001,-0.337,12.0,False,False,True,Actual,
1920-01-01,1920.0,Jan,-0.25,-0.268,-0.275,1.0,False,False,True,Actual,
1920-02-01,1920.0,Feb,-0.28,-0.3,-0.2939999999999999,2.0,False,False,True,Actual,
1920-03-01,1920.0,Mar,-0.13,-0.196,-0.2439999999999999,3.0,True,False,False,Actual,
1920-04-01,1920.0,Apr,-0.25,-0.2719999999999999,-0.287,4.0,True,False,False,Actual,
1920-05-01,1920.0,May,-0.27,-0.324,-0.312,5.0,True,False,False,Actual,
1920-06-01,1920.0,Jun,-0.36,-0.3359999999999999,-0.3399999999999999,6.0,False,True,False,Actual,
1920-07-01,1920.0,Jul,-0.3,-0.266,-0.2679999999999999,7.0,False,True,False,Actual,
1920-08-01,1920.0,Aug,-0.26,-0.304,-0.296,8.0,False,True,False,Actual,
1920-09-01,1920.0,Sep,-0.22,-0.24,-0.263,9.0,False,False,False,Actual,
1920-10-01,1920.0,Oct,-0.27,-0.18,-0.242,10.0,False,False,False,Actual,
1920-11-01,1920.0,Nov,-0.28,-0.222,-0.228,11.0,False,False,False,Actual,
1920-12-01,1920.0,Dec,-0.47,-0.316,-0.375,12.0,False,False,True,Actual,
1921-01-01,1921.0,Jan,-0.05,-0.224,-0.291,1.0,False,False,True,Actual,
1921-02-01,1921.0,Feb,-0.18,-0.308,-0.329,2.0,False,False,True,Actual,
1921-03-01,1921.0,Mar,-0.23,-0.214,-0.2599999999999999,3.0,True,False,False,Actual,
1921-04-01,1921.0,Apr,-0.3,-0.2639999999999999,-0.3189999999999999,4.0,True,False,False,Actual,
1921-05-01,1921.0,May,-0.3,-0.306,-0.335,5.0,True,False,False,Actual,
1921-06-01,1921.0,Jun,-0.27,-0.32,-0.35,6.0,False,True,False,Actual,
1921-07-01,1921.0,Jul,-0.15,-0.264,-0.282,7.0,False,True,False,Actual,
1921-08-01,1921.0,Aug,-0.27,-0.308,-0.294,8.0,False,True,False,Actual,
1921-09-01,1921.0,Sep,-0.19,-0.266,-0.262,9.0,False,False,False,Actual,
1921-10-01,1921.0,Oct,-0.03,-0.192,-0.235,10.0,False,False,False,Actual,
1921-11-01,1921.0,Nov,-0.15,-0.2020000000000001,-0.209,11.0,False,False,False,Actual,
1921-12-01,1921.0,Dec,-0.18,-0.2620000000000001,-0.348,12.0,False,False,True,Actual,
1922-01-01,1922.0,Jan,-0.34,-0.226,-0.257,1.0,False,False,True,Actual,
1922-02-01,1922.0,Feb,-0.45,-0.306,-0.3109999999999999,2.0,False,False,True,Actual,
1922-03-01,1922.0,Mar,-0.15,-0.188,-0.2199999999999999,3.0,True,False,False,Actual,
1922-04-01,1922.0,Apr,-0.23,-0.298,-0.301,4.0,True,False,False,Actual,
1922-05-01,1922.0,May,-0.33,-0.286,-0.322,5.0,True,False,False,Actual,
1922-06-01,1922.0,Jun,-0.31,-0.298,-0.3259999999999999,6.0,False,True,False,Actual,
1922-07-01,1922.0,Jul,-0.27,-0.264,-0.2719999999999999,7.0,False,True,False,Actual,
1922-08-01,1922.0,Aug,-0.33,-0.312,-0.279,8.0,False,True,False,Actual,
1922-09-01,1922.0,Sep,-0.35,-0.2780000000000001,-0.24,9.0,False,False,False,Actual,
1922-10-01,1922.0,Oct,-0.32,-0.22,-0.212,10.0,False,False,False,Actual,
1922-11-01,1922.0,Nov,-0.14,-0.158,-0.169,11.0,False,False,False,Actual,
1922-12-01,1922.0,Dec,-0.2,-0.2620000000000001,-0.296,12.0,False,False,True,Actual,
1923-01-01,1923.0,Jan,-0.27,-0.252,-0.227,1.0,False,False,True,Actual,
1923-02-01,1923.0,Feb,-0.39,-0.328,-0.2659999999999999,2.0,False,False,True,Actual,
1923-03-01,1923.0,Mar,-0.34,-0.216,-0.1959999999999999,3.0,True,False,False,Actual,
1923-04-01,1923.0,Apr,-0.41,-0.3,-0.2769999999999999,4.0,True,False,False,Actual,
1923-05-01,1923.0,May,-0.34,-0.29,-0.293,5.0,True,False,False,Actual,
1923-06-01,1923.0,Jun,-0.29,-0.292,-0.309,6.0,False,True,False,Actual,
1923-07-01,1923.0,Jul,-0.31,-0.258,-0.2659999999999999,7.0,False,True,False,Actual,
1923-08-01,1923.0,Aug,-0.34,-0.302,-0.28,8.0,False,True,False,Actual,
1923-09-01,1923.0,Sep,-0.31,-0.274,-0.23,9.0,False,False,False,Actual,
1923-10-01,1923.0,Oct,-0.13,-0.202,-0.168,10.0,False,False,False,Actual,
1923-11-01,1923.0,Nov,-0.02,-0.0920000000000001,-0.14,11.0,False,False,False,Actual,
1923-12-01,1923.0,Dec,-0.03,-0.156,-0.261,12.0,False,False,True,Actual,
1924-01-01,1924.0,Jan,-0.22,-0.2,-0.181,1.0,False,False,True,Actual,
1924-02-01,1924.0,Feb,-0.23,-0.286,-0.2409999999999999,2.0,False,False,True,Actual,
1924-03-01,1924.0,Mar,-0.09,-0.148,-0.1959999999999999,3.0,True,False,False,Actual,
1924-04-01,1924.0,Apr,-0.3,-0.266,-0.2599999999999999,4.0,True,False,False,Actual,
1924-05-01,1924.0,May,-0.19,-0.2759999999999999,-0.2799999999999999,5.0,True,False,False,Actual,
1924-06-01,1924.0,Jun,-0.26,-0.29,-0.311,6.0,False,True,False,Actual,
1924-07-01,1924.0,Jul,-0.29,-0.282,-0.253,7.0,False,True,False,Actual,
1924-08-01,1924.0,Aug,-0.36,-0.274,-0.2699999999999999,8.0,False,True,False,Actual,
1924-09-01,1924.0,Sep,-0.32,-0.264,-0.233,9.0,False,False,False,Actual,
1924-10-01,1924.0,Oct,-0.35,-0.218,-0.18,10.0,False,False,False,Actual,
1924-11-01,1924.0,Nov,-0.2,-0.0760000000000001,-0.138,11.0,False,False,False,Actual,
